area_type,location,size,bath,balcony,converted_sqft,availability,cluster,price
Super built-up  Area,Balagere,0.25,0.0,0.3333333333333333,0.0007736461383885357,Mar,2,70.0
Carpet  Area,Kudlu,0.25,0.0,0.3333333333333333,0.0009519444076709578,Ready To Move,2,60.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0013498632919064066,Ready To Move,0,118.0
Super built-up  Area,Gottigere,0.25,0.0,0.6666666666666666,0.0008486385434944471,Ready To Move,0,36.25
Built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0007392108503296987,Ready To Move,2,47.8
Super built-up  Area,Sarjapur,0.25,0.0,0.6666666666666666,0.0007981334543414863,Ready To Move,0,36.0
Super built-up  Area,Brookefield,0.25,0.0,1.0,0.0011608518218945683,Ready To Move,0,80.0
Super built-up  Area,KR Puram,0.25,0.0,0.6666666666666666,0.000994031981965092,Ready To Move,0,57.0
Super built-up  Area,Others,0.25,0.0,1.0,0.001375115836482887,Ready To Move,0,73.0
Carpet  Area,KR Puram,0.0,0.0,0.0,0.0006621370233677865,Ready To Move,2,36.38
Super built-up  Area,Whitefield,0.75,0.6666666666666666,1.0,0.0026086643776127775,Feb,1,253.0
Super built-up  Area,Singasandra,0.25,0.0,0.6666666666666666,0.000901439318517997,Ready To Move,0,56.0
Super built-up  Area,Rajaji Nagar,0.75,0.6666666666666666,0.3333333333333333,0.002754057816083422,Ready To Move,1,510.0
Super built-up  Area,Uttarahalli,0.25,0.0,0.3333333333333333,0.0008601169728473927,Ready To Move,2,48.0
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0016046844235417996,Ready To Move,1,210.0
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0018357834678477717,Ready To Move,1,270.0
Built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.0015113265314711751,Ready To Move,0,92.0
Built-up  Area,5th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0009098568333768238,Ready To Move,0,61.8
Super built-up  Area,Others,0.25,0.0,1.0,0.0013766462937299462,Ready To Move,0,192.0
Super built-up  Area,Jakkur,0.25,0.0,0.3333333333333333,0.0013468023774122876,Sep,2,84.52
Super built-up  Area,Cooke Town,0.25,0.0,1.0,0.0013001234313769754,Ready To Move,0,120.0
Built-up  Area,Ramamurthy Nagar,0.0,0.0,0.3333333333333333,0.0006879405325532082,Ready To Move,2,70.0
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0008624126587179819,Apr,2,64.8
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001529692018435888,Ready To Move,0,85.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.000932813692082715,Dec,2,35.25
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.00038873614075309206,Jan,2,20.0
Super built-up  Area,Ambedkar Nagar,0.25,0.0,0.6666666666666666,0.0014164381821534912,Ready To Move,0,122.0
Super built-up  Area,Varthur,0.25,0.0,0.3333333333333333,0.0007988986829650161,Dec,2,40.65
Super built-up  Area,Others,0.75,0.6666666666666666,0.6666666666666666,0.0027043179555539913,Ready To Move,1,215.0
Super built-up  Area,Marathahalli,0.25,0.0,0.6666666666666666,0.0008425167145062094,Ready To Move,0,53.67
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0013766462937299462,Ready To Move,0,82.0
Super built-up  Area,Hebbal Kempapura,0.25,0.0,0.6666666666666666,0.0010981030747651322,Ready To Move,0,75.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0010682591584474737,Ready To Move,2,52.0
Super built-up  Area,Kothanur,0.25,0.0,0.6666666666666666,0.0008715954022003383,Ready To Move,0,56.0
Super built-up  Area,Balagere,0.0,0.0,0.3333333333333333,0.0004928072335531325,Jan,2,55.0
Plot  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0017975220366712862,Ready To Move,1,325.0
Plot  Area,Nagarbhavi,0.25,0.0,0.6666666666666666,0.0009175091196121209,May,0,225.0
Carpet  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0015679534496123736,Ready To Move,1,135.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0010208149837886316,Ready To Move,2,95.0
Plot  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0016062148807888589,Ready To Move,1,200.0
Super built-up  Area,Hebbal,0.25,0.0,0.6666666666666666,0.0009595966939062549,Dec,0,77.68
Super built-up  Area,Thanisandra,0.25,0.0,0.3333333333333333,0.0008715954022003383,Ready To Move,2,59.0
Super built-up  Area,Hosakerehalli,0.5,0.33333333333333337,0.3333333333333333,0.0018174179808830586,Ready To Move,1,240.0
Super built-up  Area,Thanisandra,0.0,0.0,0.3333333333333333,0.0005065813487766672,Mar,2,46.0
Super built-up  Area,Others,0.25,0.0,0.0,0.0009756664950003787,Ready To Move,2,146.0
Super built-up  Area,Kanakpura Road,0.25,0.0,1.0,0.0011088162754945483,Ready To Move,0,60.9
Super built-up  Area,Kodichikkanahalli,0.25,0.0,1.0,0.0010705548443180628,Ready To Move,0,66.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0010238758982827505,Oct,2,53.56
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.000932813692082715,Dec,2,35.23
Built-up  Area,Malleshwaram,0.5,0.33333333333333337,0.6666666666666666,0.0016827377431418299,Ready To Move,1,275.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009978581250827405,Ready To Move,0,52.0
Built-up  Area,Green Glen Layout,0.25,0.0,1.0,0.0013307325763181638,Ready To Move,0,80.0
Super built-up  Area,Anekal,0.0,0.0,0.3333333333333333,0.0005195902353766723,Ready To Move,2,21.0
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.6666666666666666,0.0008823086029297542,Ready To Move,0,47.0
Built-up  Area,Munnekollal,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,40.0
Super built-up  Area,Hennur,0.25,0.0,0.6666666666666666,0.000883073831553284,Ready To Move,0,54.5
Super built-up  Area,Sarjapur  Road,0.25,0.0,1.0,0.0011662084222592763,Ready To Move,0,63.0
Built-up  Area,Giri Nagar,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,125.0
Super built-up  Area,Hebbal,0.5,0.33333333333333337,0.6666666666666666,0.0018893494714948512,Dec,1,192.0
Super built-up  Area,Padmanabhanagar,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,60.0
Super built-up  Area,Hormavu,0.25,0.0,0.6666666666666666,0.0009557705507886063,Ready To Move,0,65.0
Super built-up  Area,Kothanur,0.25,0.0,0.3333333333333333,0.0010705548443180628,Ready To Move,2,70.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0012236005690240046,Ready To Move,0,100.0
Built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0008103771123179616,Ready To Move,2,55.0
Super built-up  Area,Horamavu Banaswadi,0.25,0.0,0.6666666666666666,0.0009726055805062599,Ready To Move,0,50.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.6666666666666666,0.000990971067470973,Jul,0,105.0
Built-up  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0016062148807888589,Ready To Move,1,280.0
Super built-up  Area,Karuna Nagar,0.25,0.0,1.0,0.001487604444141754,Ready To Move,0,115.0
Super built-up  Area,Chandapura,0.25,0.0,0.6666666666666666,0.0007897159394826595,Nov,0,30.47
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0017592606054948007,Ready To Move,1,69.0
Super built-up  Area,Gunjur Palya,0.25,0.0,0.6666666666666666,0.0009442921214356607,Aug,0,52.76
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0016062148807888589,Ready To Move,1,270.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0006496791013767228,Ready To Move,2,42.5
Super built-up  Area,Subramanyapura,0.25,0.0,0.6666666666666666,0.001437864583612323,Ready To Move,0,110.0
Super built-up  Area,1st Block Jayanagar,0.5,0.33333333333333337,0.6666666666666666,0.001874044899024257,May,1,368.0
Super built-up  Area,Kenchenahalli,0.25,0.0,0.6666666666666666,0.0008103771123179616,Ready To Move,0,52.0
Super built-up  Area,Hennur Road,0.5,0.33333333333333337,1.0,0.001561066392000606,Ready To Move,0,138.0
Built-up  Area,Hulimavu,0.25,0.0,0.6666666666666666,0.0008027248260826645,Ready To Move,0,125.0
Super built-up  Area,Vasanthapura,0.25,0.0,0.3333333333333333,0.0007927768539767783,Ready To Move,2,36.28
Built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008792476884356354,Dec,2,39.0
Super built-up  Area,LB Shastri Nagar,0.25,0.0,0.3333333333333333,0.0009052654616356455,Ready To Move,2,62.0
Built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.0012848188589063812,Ready To Move,0,126.0
Super built-up  Area,Thanisandra,0.25,0.0,0.6666666666666666,0.0010789723591768895,Apr,0,100.0
Plot  Area,Hosa Road,0.0,0.0,0.0,0.0006879405325532082,Ready To Move,2,55.0
Super built-up  Area,Kanakpura Road,0.0,0.0,0.6666666666666666,0.0006879405325532082,Dec,0,41.0
Built-up  Area,Others,0.75,0.6666666666666666,1.0,0.0026775349537304515,Ready To Move,1,320.0
Super built-up  Area,Thanisandra,0.25,0.0,0.6666666666666666,0.0013016538886240349,Ready To Move,0,120.0
Super built-up  Area,Yelahanka,0.25,0.0,0.6666666666666666,0.0009060306902591753,Ready To Move,0,45.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.3333333333333333,0.000994031981965092,Jan,2,64.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0011815129947298705,Ready To Move,0,65.0
Super built-up  Area,6th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0011585561360239792,Ready To Move,0,135.0
Super built-up  Area,Jigani,0.25,0.0,1.0,0.000994031981965092,Ready To Move,0,55.0
Super built-up  Area,JP Nagar,0.25,0.0,0.3333333333333333,0.0008463428576238579,Ready To Move,2,57.0
Super built-up  Area,Old Madras Road,0.25,0.0,0.6666666666666666,0.0013154280038475696,Ready To Move,0,106.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001177686851612222,Ready To Move,0,150.0
Super built-up  Area,Bannerghatta Road,0.0,0.0,0.3333333333333333,0.0007644633949061791,Ready To Move,2,44.5
Super built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.0005425470940825636,Dec,2,40.42
Super built-up  Area,Thanisandra,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,38.0
Built-up  Area,Others,0.75,0.6666666666666666,0.0,0.002447966366671539,Ready To Move,1,270.0
Plot  Area,Others,0.0,0.0,0.6666666666666666,0.0006879405325532082,Ready To Move,0,160.0
Built-up  Area,Bannerghatta Road,0.25,0.0,0.0,0.0009557705507886063,Ready To Move,2,48.0
Built-up  Area,Kaggadasapura,0.5,0.33333333333333337,1.0,0.0018357834678477717,Ready To Move,0,130.0
Super built-up  Area,Hegde Nagar,0.25,0.0,0.3333333333333333,0.0012113645633337645,Ready To Move,2,104.0
Plot  Area,Others,0.0,0.0,0.0,0.0006688098169649655,Ready To Move,2,150.0
Plot  Area,Kammasandra,0.25,0.0,1.0,0.0009175091196121209,Ready To Move,0,60.0
Super built-up  Area,Kaggadasapura,0.25,0.0,0.6666666666666666,0.001135599277318088,Ready To Move,0,70.0
Built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,78.0
Super built-up  Area,8th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0009519444076709578,Mar,2,59.0
Built-up  Area,Hennur Road,0.25,0.0,0.0,0.001437864583612323,Dec,2,154.0
Super built-up  Area,Frazer Town,0.5,0.33333333333333337,1.0,0.0016934509438712457,Jul,0,350.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0008027248260826645,Jun,0,45.0
Plot  Area,Vishveshwarya Layout,0.0,0.0,0.6666666666666666,0.0004583719454942956,Ready To Move,0,95.0
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.6666666666666666,0.0012542097139651928,Jul,0,105.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008907261177885811,Ready To Move,2,65.0
Built-up  Area,Kengeri Satellite Town,0.25,0.0,0.3333333333333333,0.0008486385434944471,Ready To Move,2,43.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,200.0
Built-up  Area,Others,0.75,0.6666666666666666,0.6666666666666666,0.0030601492654953057,Ready To Move,1,630.0
Built-up  Area,Uttarahalli,1.0,0.9999999999999999,0.0,0.00344276357726016,Ready To Move,1,150.0
Plot  Area,Others,0.0,0.0,1.0,0.0004583719454942956,Ready To Move,0,65.0
Super built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.000994031981965092,Ready To Move,0,75.0
Plot  Area,Others,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,42.0
Plot  Area,Yelahanka,0.25,0.0,0.3333333333333333,0.0011470777066710336,Immediate Possession,2,12.75
Super built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.0009419964355650716,Aug,2,69.61
Super built-up  Area,Jalahalli,0.25,0.0,0.6666666666666666,0.0013031843458710943,Ready To Move,0,94.36
Built-up  Area,7th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0009749012663768491,Ready To Move,0,88.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0009343441493297745,Ready To Move,2,68.0
Super built-up  Area,Varthur,0.25,0.0,0.6666666666666666,0.000883073831553284,Ready To Move,0,39.0
Super built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.0007644633949061791,Apr,2,29.95
Super built-up  Area,Horamavu Banaswadi,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,45.0
Super built-up  Area,Yelahanka,0.25,0.0,0.6666666666666666,0.0011600865932710387,Dec,0,71.28
Super built-up  Area,Horamavu Agara,0.25,0.0,0.3333333333333333,0.0008914913464121108,May,2,37.29
Built-up  Area,Electronic City,0.0,0.0,0.6666666666666666,0.000664983673847317,Ready To Move,0,24.0
Super built-up  Area,5th Phase JP Nagar,0.75,0.6666666666666666,0.6666666666666666,0.0030601492654953057,Ready To Move,1,170.0
Plot  Area,Rajaji Nagar,0.25,0.0,0.3333333333333333,0.0010322934131415773,Ready To Move,2,230.0
Super built-up  Area,Yelahanka,0.75,0.6666666666666666,0.3333333333333333,0.0023094599858126614,Ready To Move,1,190.0
Super built-up  Area,Whitefield,0.25,0.0,0.3333333333333333,0.0010284672700239287,Ready To Move,2,58.0
Plot  Area,Dommasandra,0.0,0.0,0.3333333333333333,0.0006879405325532082,Ready To Move,2,75.0
Super built-up  Area,EPIP Zone,0.75,0.6666666666666666,0.6666666666666666,0.002907103540789364,Ready To Move,1,170.0
Super built-up  Area,Chandapura,0.0,0.0,0.6666666666666666,0.0007422717648238175,Ready To Move,0,38.0
Super built-up  Area,Hennur,0.25,0.0,0.3333333333333333,0.0009595966939062549,Ready To Move,2,52.32
Built-up  Area,EPIP Zone,0.25,0.0,0.6666666666666666,0.0013842985799652433,Ready To Move,0,65.0
Built-up  Area,Others,0.25,0.0,0.3333333333333333,0.000994031981965092,Ready To Move,2,58.0
Super built-up  Area,Thanisandra,0.25,0.0,0.6666666666666666,0.0009060306902591753,Ready To Move,0,45.0
Super built-up  Area,Pattandur Agrahara,0.25,0.0,1.0,0.0010322934131415773,Ready To Move,0,68.0
Super built-up  Area,Budigere,0.25,0.0,0.0,0.0012159482827887075,Jun,2,76.16
Super built-up  Area,Thyagaraja Nagar,0.5,0.33333333333333337,1.0,0.0022949206419655968,Ready To Move,0,180.0
Plot  Area,Brookefield,0.25,0.0,0.6666666666666666,0.0011929914240828162,Ready To Move,0,149.0
Super built-up  Area,Somasundara Palya,0.25,0.0,0.3333333333333333,0.00126186200020049,Ready To Move,2,126.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0012580358570828413,Ready To Move,0,87.0
Super built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.0013368544053064015,Ready To Move,2,103.0
Plot  Area,Channasandra,0.25,0.0,0.3333333333333333,0.0009175091196121209,Nov,2,67.77
Built-up  Area,Kengeri Satellite Town,0.25,0.0,1.0,0.0008945522609062296,Ready To Move,0,50.0
Built-up  Area,Sarjapur  Road,0.75,0.6666666666666666,0.6666666666666666,0.0026163166638480746,Ready To Move,1,225.0
Built-up  Area,Hulimavu,0.25,0.0,0.6666666666666666,0.001009336554435686,Ready To Move,0,65.0
Super built-up  Area,Bhoganhalli,0.25,0.0,0.6666666666666666,0.0012312528552593017,Jul,0,84.53
Super built-up  Area,Frazer Town,0.25,0.0,1.0,0.001430212297377026,Ready To Move,0,180.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0011547299929063307,Ready To Move,2,110.0
Built-up  Area,Others,0.5,0.33333333333333337,1.0,0.002065352054906684,Ready To Move,0,110.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009978581250827405,Ready To Move,2,45.68
Super built-up  Area,Mahadevpura,0.25,0.0,0.3333333333333333,0.0011470777066710336,Ready To Move,2,70.0
Super built-up  Area,Indira Nagar,0.25,0.0,0.3333333333333333,0.0008784824598121057,Ready To Move,2,130.0
Built-up  Area,Thanisandra,0.25,0.0,0.6666666666666666,0.0014899001300123433,Ready To Move,0,129.0
Plot  Area,Margondanahalli,0.25,0.0,0.3333333333333333,0.0011072858182474888,Ready To Move,2,70.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0009496487218003687,Ready To Move,2,78.0
Super built-up  Area,Sonnenahalli,0.25,0.0,0.3333333333333333,0.0009695446660121411,Ready To Move,2,58.0
Super built-up  Area,Ramamurthy Nagar,0.25,0.0,0.3333333333333333,0.0008417514858826798,Ready To Move,2,50.0
Super built-up  Area,Others,0.25,0.0,1.0,0.0009595966939062549,Ready To Move,0,65.0
Super built-up  Area,Gunjur,0.25,0.0,0.3333333333333333,0.0010414761566239338,Ready To Move,2,62.63
Super built-up  Area,Sarjapur  Road,0.0,0.0,0.6666666666666666,0.0007522197369297038,Ready To Move,0,140.0
Super built-up  Area,Hosa Road,0.25,0.0,0.3333333333333333,0.0008325687424003232,May,2,32.67
Built-up  Area,Others,0.0,0.0,1.0,0.0006114176702002374,Ready To Move,0,95.0
Super built-up  Area,Uttarahalli,0.25,0.0,0.3333333333333333,0.0010284672700239287,Ready To Move,2,57.0
Plot  Area,Thanisandra,0.75,0.6666666666666666,1.0,0.002754057816083422,Ready To Move,1,125.0
Plot  Area,Others,0.25,0.0,0.3333333333333333,0.00126186200020049,Ready To Move,2,140.0
Super built-up  Area,Kaggalipura,0.0,0.0,0.3333333333333333,0.0007262019637296937,Ready To Move,2,45.0
Super built-up  Area,HBR Layout,0.25,0.0,0.3333333333333333,0.0008164989413061994,Ready To Move,2,43.0
Built-up  Area,Yelahanka New Town,0.0,0.0,0.6666666666666666,0.0006573313876120199,Ready To Move,0,31.0
Built-up  Area,Kengeri,0.5,0.33333333333333337,0.3333333333333333,0.0022949206419655968,Ready To Move,1,130.0
Super built-up  Area,Yelahanka,0.25,0.0,0.6666666666666666,0.001342976234294639,Ready To Move,0,66.73
Super built-up  Area,Whitefield,0.25,0.0,0.3333333333333333,0.0009213352627297694,Ready To Move,2,41.0
Plot  Area,Hoodi,0.25,0.0,0.3333333333333333,0.0008562908297297442,Ready To Move,2,155.0
Super built-up  Area,Banashankari,0.25,0.0,0.6666666666666666,0.0013766462937299462,Ready To Move,0,125.0
Super built-up  Area,Others,1.0,0.9999999999999999,0.6666666666666666,0.006366702147767178,Jan,1,2912.0
Built-up  Area,Hormavu,0.25,0.0,0.0,0.0012266614835181233,Ready To Move,2,68.0
Super built-up  Area,Old Airport Road,0.5,0.33333333333333337,1.0,0.002089839370859635,May,0,204.0
Super built-up  Area,Chandapura,0.25,0.0,0.6666666666666666,0.0007759418242591248,Dec,0,25.88
Super built-up  Area,Banashankari,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,42.0
Super built-up  Area,Ananth Nagar,0.25,0.0,0.6666666666666666,0.0007721156811414762,Ready To Move,0,38.0
Built-up  Area,Nagarbhavi,0.25,0.0,0.0,0.0009557705507886063,Ready To Move,2,170.0
Super built-up  Area,Doddakallasandra,0.25,0.0,0.3333333333333333,0.0007721156811414762,Ready To Move,2,41.0
Super built-up  Area,Yelahanka,0.25,0.0,0.6666666666666666,0.0008027248260826645,Ready To Move,0,33.1
Super built-up  Area,Harlur,0.25,0.0,0.6666666666666666,0.0013077757176122725,Ready To Move,0,85.0
Super built-up  Area,Mysore Road,0.25,0.0,0.6666666666666666,0.0009546380124257824,Jan,0,115.0
Built-up  Area,Attibele,0.0,0.0,0.3333333333333333,0.00031297850702365087,Ready To Move,2,10.0
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.3333333333333333,0.0012664533719416683,Oct,2,62.93
Super built-up  Area,Naganathapura,0.25,0.0,0.3333333333333333,0.001109581504118078,Ready To Move,2,68.0
Super built-up  Area,Giri Nagar,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,175.0
Super built-up  Area,JP Nagar,0.25,0.0,0.6666666666666666,0.0009557705507886063,Ready To Move,0,93.0
Plot  Area,Others,1.0,0.9999999999999999,1.0,0.003362414571789541,Ready To Move,1,240.0
Super built-up  Area,Hebbal,1.0,0.9999999999999999,0.6666666666666666,0.003519286439613131,Ready To Move,1,650.0
